id_votacao,nome,uf,partido,voto
345311-270,Castro Neto,PI,PSD,Não
345311-270,Aliel Machado,PR,PV,Não
345311-270,Talíria Petrone,RJ,PSOL,Não
345311-270,Gilberto Nascimento,SP,PSD,Sim
345311-270,Helena Lima,RR,MDB,Não
345311-270,Rubens Pereira Júnior,MA,PT,Não
345311-270,Socorro Neri,AC,PP,Não
345311-270,Elmar Nascimento,BA,UNIÃO,Sim
345311-270,Roberto Monteiro Pai,RJ,PL,Sim
345311-270,Marcelo Lima,SP,PSB,Sim
345311-270,Marcelo Queiroz,RJ,PP,Não
345311-270,Lafayette de Andrada,MG,REPUBLICANOS,Sim
345311-270,Dimas Gadelha,RJ,PT,Não
345311-270,Aguinaldo Ribeiro,PB,PP,Sim
345311-270,Chico Alencar,RJ,PSOL,Não
345311-270,Carlos Henrique Gaguim,TO,UNIÃO,Sim
345311-270,Reimont,RJ,PT,Não
345311-270,Geraldo Mendes,PR,UNIÃO,Sim
345311-270,Reginaldo Lopes,MG,PT,Não
345311-270,Nely Aquino,MG,PODE,Sim
345311-270,Alberto Mourão,SP,MDB,Sim
345311-270,Otoni de Paula,RJ,MDB,Sim
345311-270,Rodrigo Gambale,SP,PODE,Não
345311-270,Jefferson Campos,SP,PL,Sim
345311-270,José Airton Félix Cirilo,CE,PT,Não
345311-270,João Carlos Bacelar,BA,PL,Sim
345311-270,Ivan Valente,SP,PSOL,Não
345311-270,Marcos Soares,RJ,UNIÃO,Sim
345311-270,Leônidas Cristino,CE,PDT,Não
345311-270,Luiz Gastão,CE,PSD,Sim
345311-270,Pedro Aihara,MG,PATRIOTA,Não
345311-270,Antônia Lúcia,AC,REPUBLICANOS,Sim
345311-270,Mersinho Lucena,PB,PP,Sim
345311-270,Cleber Verde,MA,REPUBLICANOS,Sim
345311-270,Flavinha,MT,MDB,Sim
345311-270,Maurício Carvalho,RO,UNIÃO,Sim
345311-270,Juninho do Pneu,RJ,UNIÃO,Sim
345311-270,David Soares,SP,UNIÃO,Sim
345311-270,Otto Alencar Filho,BA,PSD,Sim
345311-270,Alexandre Leite,SP,UNIÃO,Sim
345311-270,Carlos Jordy,RJ,PL,Sim
345311-270,Padovani,PR,UNIÃO,Sim
345311-270,Caio Vianna,RJ,PSD,Sim
345311-270,Bruno Farias,MG,AVANTE,Sim
345311-270,General Pazuello,RJ,PL,Sim
345311-270,Rodrigo Estacho,PR,PSD,Sim
345311-270,Augusto Puppio,AP,MDB,Não
345311-270,Jorge Braz,RJ,REPUBLICANOS,Sim
345311-270,Abilio Brunini,MT,PL,Sim
345311-270,Jonas Donizette,SP,PSB,Não
345311-270,Any Ortiz,RS,CIDADANIA,Sim
345311-270,Túlio Gadêlha,PE,REDE,Não
345311-270,Júnior Mano,CE,PL,Sim
345311-270,Márcio Biolchi,RS,MDB,Sim
345311-270,Jadyel Alencar,PI,PV,Não
345311-270,Rosangela Moro,SP,UNIÃO,Sim
345311-270,Giacobo,PR,PL,Sim
345311-270,Rosana Valle,SP,PL,Sim
345311-270,André Fufuca,MA,PP,Sim
345311-270,Coronel Ulysses,AC,UNIÃO,Sim
345311-270,Fernando Coelho Filho,PE,UNIÃO,Sim
345311-270,Bibo Nunes,RS,PL,Sim
345311-270,Paulo Freire Costa,SP,PL,Sim
345311-270,Pastor Sargento Isidório,BA,AVANTE,Não
345311-270,Gabriel Mota,RR,REPUBLICANOS,Sim
345311-270,Vitor Lippi,SP,PSDB,Não
345311-270,Murillo Gouvea,RJ,UNIÃO,Sim
345311-270,Euclydes Pettersen,MG,REPUBLICANOS,Sim
345311-270,Daniel Agrobom,GO,PL,Sim
345311-270,Ruy Carneiro,PB,PSC,Sim
345311-270,Clarissa Tércio,PE,PP,Sim
345311-270,Dorinaldo Malafaia,AP,PDT,Não
345311-270,Gustinho Ribeiro,SE,REPUBLICANOS,Sim
345311-270,Ricardo Maia,BA,MDB,Não
345311-270,Gilvan Maximo,DF,REPUBLICANOS,Sim
345311-270,Roberto Duarte,AC,REPUBLICANOS,Sim
345311-270,Paulo Alexandre Barbosa,SP,PSDB,Sim
345311-270,Gervásio Maia,PB,PSB,Não
345311-270,Heitor Schuch,RS,PSB,Sim
345311-270,Pedro Uczai,SC,PT,Não
345311-270,Marcos Tavares,RJ,PDT,Não
345311-270,Ismael,SC,PSD,Sim
345311-270,Pastor Diniz,RR,UNIÃO,Sim
345311-270,Marreca Filho,MA,PATRIOTA,Sim
345311-270,Aluisio Mendes,MA,REPUBLICANOS,Sim
345311-270,Eli Borges,TO,PL,Sim
345311-270,Eriberto Medeiros,PE,PSB,Não
345311-270,Coronel Chrisóstomo,RO,PL,Sim
345311-270,Delegado Paulo Bilynskyj,SP,PL,Sim
345311-270,Fabio Reis,SE,PSD,Sim
345311-270,Josivaldo JP,MA,PSD,Sim
345311-270,Dr. Frederico,MG,PATRIOTA,Sim
345311-270,Neto Carletto,BA,PP,Sim
345311-270,Felipe Becari,SP,UNIÃO,Não
345311-270,Dagoberto Nogueira,MS,PSDB,Não
345311-270,Delegada Adriana Accorsi,GO,PT,Não
345311-270,Eduardo Velloso,AC,UNIÃO,Sim
345311-270,Giovani Cherini,RS,PL,Sim
345311-270,Idilvan Alencar,CE,PDT,Não
345311-270,Franciane Bayer,RS,REPUBLICANOS,Sim
345311-270,Luis Tibé,MG,AVANTE,Não
345311-270,Fabio Schiochet,SC,UNIÃO,Sim
345311-270,Chiquinho Brazão,RJ,UNIÃO,Sim
345311-270,Rodrigo Valadares,SE,UNIÃO,Sim
345311-270,Defensor Stélio Dener,RR,REPUBLICANOS,Não
345311-270,Alex Santana,BA,REPUBLICANOS,Sim
345311-270,Albuquerque,RR,REPUBLICANOS,Sim
345311-270,Dayany Bittencourt,CE,UNIÃO,Sim
345311-270,Emidinho Madeira,MG,PL,Sim
345311-270,Sidney Leite,AM,PSD,Não
345311-270,Glauber Braga,RJ,PSOL,Não
345311-270,Orlando Silva,SP,PCdoB,Não
345311-270,Luiz Carlos Motta,SP,PL,Sim
345311-270,Meire Serafim,AC,UNIÃO,Sim
345311-270,Adilson Barroso,SP,PL,Sim
345311-270,Fred Costa,MG,PATRIOTA,Não
345311-270,Antônio Doido,PA,MDB,Sim
345311-270,Duda Ramos,RR,MDB,Sim
345311-270,Hugo Motta,PB,REPUBLICANOS,Sim
345311-270,Daniel Barbosa,AL,PP,Não
345311-270,Cristiane Lopes,RO,UNIÃO,Sim
345311-270,Dandara,MG,PT,Não
345311-270,Benedita da Silva,RJ,PT,Não
345311-270,Ana Paula Lima,SC,PT,Não
345311-270,Dr. Ismael Alexandrino,GO,PSD,Sim
345311-270,Keniston Braga,PA,MDB,Não
345311-270,Filipe Martins,TO,PL,Sim
345311-270,Paulo Folletto,ES,PSB,Não
345311-270,Fernando Rodolfo,PE,PL,Sim
345311-270,Professora Goreth,AP,PDT,Não
345311-270,Zezinho Barbary,AC,PP,Não
345311-270,Marangoni,SP,UNIÃO,Sim
345311-270,Soraya Santos,RJ,PL,Sim
345311-270,Marcio Alvino,SP,PL,Sim
345311-270,Celso Sabino,PA,UNIÃO,Sim
345311-270,Dani Cunha,RJ,UNIÃO,Sim
345311-270,André Fernandes,CE,PL,Sim
345311-270,Adriana Ventura,SP,NOVO,Sim
345311-270,Mauricio Neves,SP,PP,Sim
345311-270,Simone Marquetto,SP,MDB,Sim
345311-270,José Priante,PA,MDB,Não
345311-270,Bruno Ganem,SP,PODE,Não
345311-270,Iza Arruda,PE,MDB,Não
345311-270,Amom Mandel,AM,CIDADANIA,Não
345311-270,Danilo Forte,CE,UNIÃO,Sim
345311-270,Mendonça Filho,PE,UNIÃO,Sim
345311-270,Bia Kicis,DF,PL,Sim
345311-270,Alencar Santana,SP,PT,Não
345311-270,Tarcísio Motta,RJ,PSOL,Não
345311-270,Clodoaldo Magalhães,PE,PV,Não
345311-270,Cobalchini,SC,MDB,Sim
345311-270,Rosângela Reis,MG,PL,Sim
345311-270,Prof. Paulo Fernando,DF,REPUBLICANOS,Sim
345311-270,Célio Studart,CE,PSD,Não
345311-270,Rafael Simoes,MG,UNIÃO,Sim
345311-270,Leur Lomanto Júnior,BA,UNIÃO,Sim
345311-270,Pastor Eurico,PE,PL,Sim
345311-270,Misael Varella,MG,PSD,Sim
345311-270,Baleia Rossi,SP,MDB,Sim
345311-270,Hercílio Coelho Diniz,MG,MDB,Sim
345311-270,Luciano Vieira,RJ,PL,Sim
345311-270,Helio Lopes,RJ,PL,Sim
345311-270,Juliana Cardoso,SP,PT,Não
345311-270,Dr. Benjamim,MA,UNIÃO,Sim
345311-270,Lídice da Mata,BA,PSB,Não
345311-270,Pedro Campos,PE,PSB,Não
345311-270,Raimundo Santos,PA,PSD,Sim
345311-270,Felipe Francischini,PR,UNIÃO,Sim
345311-270,Adolfo Viana,BA,PSDB,Sim
345311-270,Josenildo,AP,PDT,Não
345311-270,Silvye Alves,GO,UNIÃO,Sim
345311-270,Waldenor Pereira,BA,PT,Não
345311-270,General Girão,RN,PL,Sim
345311-270,Junior Lourenço,MA,PL,Sim
345311-270,Stefano Aguiar,MG,PSD,Abstenção
345311-270,Lêda Borges,GO,PSDB,Sim
345311-270,Dra. Alessandra Haber,PA,MDB,Sim
345311-270,Helder Salomão,ES,PT,Não
345311-270,Professor Alcides,GO,PL,Sim
345311-270,Deltan Dallagnol,PR,PODE,Sim
345311-270,Welter,PR,PT,Não
345311-270,Rui Falcão,SP,PT,Não
345311-270,Delegada Ione,MG,AVANTE,Sim
345311-270,Tabata Amaral,SP,PSB,Não
345311-270,Jack Rocha,ES,PT,Não
345311-270,Evair Vieira de Melo,ES,PP,Sim
345311-270,Silvia Waiãpi,AP,PL,Sim
345311-270,Jilmar Tatto,SP,PT,Não
345311-270,Leonardo Monteiro,MG,PT,Não
345311-270,Luiz Lima,RJ,PL,Sim
345311-270,Professora Luciene Cavalcante,SP,PSOL,Não
345311-270,Fernanda Melchionna,RS,PSOL,Não
345311-270,Gustavo Gayer,GO,PL,Sim
345311-270,Dilceu Sperafico,PR,PP,Sim
345311-270,José Guimarães,CE,PT,Não
345311-270,Bebeto,RJ,PP,Sim
345311-270,Fernando Mineiro,RN,PT,Não
345311-270,Icaro de Valmir,SE,PL,Sim
345311-270,Igor Timo,MG,PODE,Sim
345311-270,Amália Barros,MT,PL,Sim
345311-270,José Nelto,GO,PP,Sim
345311-270,Thiago Flores,RO,MDB,Sim
345311-270,Miguel Ângelo,MG,PT,Não
345311-270,Yury do Paredão,CE,PL,Sim
345311-270,Messias Donato,ES,REPUBLICANOS,Sim
345311-270,Wellington Roberto,PB,PL,Sim
345311-270,Silas Câmara,AM,REPUBLICANOS,Sim
345311-270,Gilvan da Federal,ES,PL,Sim
345311-270,Delegado Caveira,PA,PL,Sim
345311-270,Coronel Telhada,SP,PP,Sim
345311-270,Mauro Benevides Filho,CE,PDT,Não
345311-270,Gilson Daniel,ES,PODE,Não
345311-270,Bandeira de Mello,RJ,PSB,Não
345311-270,Dr. Fernando Máximo,RO,UNIÃO,Sim
345311-270,Zeca Dirceu,PR,PT,Não
345311-270,Rodolfo Nogueira,MS,PL,Sim
345311-270,Zucco,RS,REPUBLICANOS,Sim
345311-270,Célio Silveira,GO,MDB,Sim
345311-270,Alfredinho,SP,PT,Não
345311-270,Samuel Viana,MG,PL,Sim
345311-270,Luciano Azevedo,RS,PSD,Sim
345311-270,Domingos Sávio,MG,PL,Sim
345311-270,Ricardo Guidi,SC,PSD,Sim
345311-270,Marcon,RS,PT,Não
345311-270,Júlio Cesar,PI,PSD,Sim
345311-270,Dr. Francisco,PI,PT,Não
345311-270,Delegado Palumbo,SP,MDB,Sim
345311-270,André Ferreira,PE,PL,Sim
345311-270,Delegado Ramagem,RJ,PL,Sim
345311-270,Geraldo Resende,MS,PSDB,Sim
345311-270,Mario Frias,SP,PL,Sim
345311-270,Reginete Bispo,RS,PT,Não
345311-270,Arnaldo Jardim,SP,CIDADANIA,Sim
345311-270,Da Vitoria,ES,PP,Sim
345311-270,Charles Fernandes,BA,PSD,Sim
345311-270,Marcos Pollon,MS,PL,Sim
345311-270,Rogéria Santos,BA,REPUBLICANOS,Sim
345311-270,Luiz Fernando Faria,MG,PSD,Sim
345311-270,Cezinha de Madureira,SP,PSD,Sim
345311-270,Vicentinho,SP,PT,Não
345311-270,Geovania de Sá,SC,PSDB,Sim
345311-270,Robinson Faria,RN,PL,Sim
345311-270,Fausto Santos Jr.,AM,UNIÃO,Sim
345311-270,Benes Leocádio,RN,UNIÃO,Sim
345311-270,Delegada Katarina,SE,PSD,Sim
345311-270,Tadeu Veneri,PR,PT,Não
345311-270,Luciano Alves,PR,PSD,Não
345311-270,Delegado Matheus Laiola,PR,UNIÃO,Não
345311-270,Sargento Portugal,RJ,PODE,Sim
345311-270,Paulinho Freire,RN,UNIÃO,Sim
345311-270,Sargento Fahur,PR,PSD,Sim
345311-270,Luiz Antônio Corrêa,RJ,PP,Sim
345311-270,Luiz Nishimori,PR,PSD,Sim
345311-270,Maria Arraes,PE,SOLIDARIEDADE,Não
345311-270,Henderson Pinto,PA,MDB,Sim
345311-270,Antonio Andrade,TO,REPUBLICANOS,Sim
345311-270,Matheus Noronha,CE,PL,Sim
345311-270,Sargento Gonçalves,RN,PL,Sim
345311-270,Diego Coronel,BA,PSD,Sim
345311-270,Magda Mofatto,GO,PL,Sim
345311-270,José Medeiros,MT,PL,Sim
345311-270,Marcos Pereira,SP,REPUBLICANOS,Sim
345311-270,Duarte Jr.,MA,PSB,Não
345311-270,Cabo Gilberto Silva,PB,PL,Sim
345311-270,Fausto Pinato,SP,PP,Sim
345311-270,Átila Lins,AM,PSD,Não
345311-270,Rubens Otoni,GO,PT,Não
345311-270,Lucio Mosquini,RO,MDB,Sim
345311-270,Antonio Carlos Rodrigues,SP,PL,Não
345311-270,Daniela Reinehr,SC,PL,Sim
345311-270,Gabriel Nunes,BA,PSD,Sim
345311-270,Vander Loubet,MS,PT,Não
345311-270,Erika Kokay,DF,PT,Não
345311-270,Mário Heringer,MG,PDT,Não
345311-270,Eros Biondini,MG,PL,Sim
345311-270,Daniel Trzeciak,RS,PSDB,Sim
345311-270,Luisa Canziani,PR,PSD,Sim
345311-270,Gerlen Diniz,AC,PP,Sim
345311-270,Daniel Freitas,SC,PL,Sim
345311-270,Leo Prates,BA,PDT,Não
345311-270,Prof. Reginaldo Veras,DF,PV,Não
345311-270,Julia Zanatta,SC,PL,Sim
345311-270,Sonize Barbosa,AP,PL,Sim
345311-270,Duda Salabert,MG,PDT,Não
345311-270,Murilo Galdino,PB,REPUBLICANOS,Não
345311-270,Adriano do Baldy,GO,PP,Sim
345311-270,Guilherme Uchoa,PE,PSB,Não
345311-270,Márcio Jerry,MA,PCdoB,Não
345311-270,Zé Silva,MG,SOLIDARIEDADE,Sim
345311-270,Jeferson Rodrigues,GO,REPUBLICANOS,Sim
345311-270,Marussa Boldrin,GO,MDB,Sim
345311-270,Lula da Fonte,PE,PP,Sim
345311-270,Greyce Elias,MG,AVANTE,Sim
345311-270,Maria Rosas,SP,REPUBLICANOS,Sim
345311-270,Marcelo Crivella,RJ,REPUBLICANOS,Sim
345311-270,Eduardo da Fonte,PE,PP,Sim
345311-270,Bohn Gass,RS,PT,Não
345311-270,Lindbergh Farias,RJ,PT,Não
345311-270,Marcel van Hattem,RS,NOVO,Sim
345311-270,Sergio Souza,PR,MDB,Sim
345311-270,Beto Pereira,MS,PSDB,Sim
345311-270,Delegado Fabio Costa,AL,PP,Sim
345311-270,Denise Pessôa,RS,PT,Não
345311-270,Beto Richa,PR,PSDB,Sim
345311-270,Weliton Prado,MG,SOLIDARIEDADE,Não
345311-270,Gilberto Abramo,MG,REPUBLICANOS,Sim
345311-270,Pastor Henrique Vieira,RJ,PSOL,Não
345311-270,Carlos Zarattini,SP,PT,Não
345311-270,Joaquim Passarinho,PA,PL,Sim
345311-270,Roberta Roma,BA,PL,Sim
345311-270,Célia Xakriabá,MG,PSOL,Não
345311-270,Florentino Neto,PI,PT,Não
345311-270,Julio Arcoverde,PI,PP,Sim
345311-270,Delegado Éder Mauro,PA,PL,Sim
345311-270,Alexandre Lindenmeyer,RS,PT,Não
345311-270,Pedro Paulo,RJ,PSD,Não
345311-270,Flávia Morais,GO,PDT,Não
345311-270,Dimas Fabiano,MG,PP,Sim
345311-270,Gleisi Hoffmann,PR,PT,Não
345311-270,André Figueiredo,CE,PDT,Não
345311-270,Renildo Calheiros,PE,PCdoB,Não
345311-270,Laura Carneiro,RJ,PSD,Não
345311-270,Vicentinho Júnior,TO,PP,Sim
345311-270,Vermelho,PR,PL,Sim
345311-270,Carol Dartora,PR,PT,Não
345311-270,Ricardo Ayres,TO,REPUBLICANOS,Não
345311-270,Camila Jara,MS,PT,Não
345311-270,André Janones,MG,AVANTE,Não
345311-270,Waldemar Oliveira,PE,AVANTE,Sim
345311-270,Dilvanda Faro,PA,PT,Não
345311-270,João Maia,RN,PL,Sim
345311-270,Toninho Wandscheer,PR,PP,Sim
345311-270,Lebrão,RO,UNIÃO,Sim
345311-270,Capitão Alden,BA,PL,Sim
345311-270,Odair Cunha,MG,PT,Não
345311-270,Marcelo Moraes,RS,PL,Sim
345311-270,Lincoln Portela,MG,PL,Sim
345311-270,Gilson Marques,SC,NOVO,Sim
345311-270,Padre João,MG,PT,Não
345311-270,Félix Mendonça Júnior,BA,PDT,Sim
345311-270,Adail Filho,AM,REPUBLICANOS,Sim
345311-270,Flávio Nogueira,PI,PT,Não
345311-270,Alice Portugal,BA,PCdoB,Não
345311-270,Paulão,AL,PT,Não
345311-270,Daiana Santos,RS,PCdoB,Não
345311-270,Carlos Sampaio,SP,PSDB,Sim
345311-270,Emanuel Pinheiro Neto,MT,MDB,Não
345311-270,Eduardo Bismarck,CE,PDT,Não
345311-270,Covatti Filho,RS,PP,Sim
345311-270,Pedro Lupion,PR,PP,Sim
345311-270,Fred Linhares,DF,REPUBLICANOS,Sim
345311-270,Osmar Terra,RS,MDB,Sim
345311-270,Renata Abreu,SP,PODE,Sim
345311-270,Fernando Monteiro,PE,PP,Sim
345311-270,Ana Paula Leão,MG,PP,Sim
345311-270,Fábio Macedo,MA,PODE,Sim
345311-270,Diego Garcia,PR,REPUBLICANOS,Sim
345311-270,Airton Faleiro,PA,PT,Não
345311-270,Luciano Amaral,AL,PV,Sim
345311-270,Capitão Augusto,SP,PL,Sim
345311-270,Mário Negromonte Jr.,BA,PP,Sim
345311-270,Carlos Chiodini,SC,MDB,Sim
345311-270,Felipe Carreras,PE,PSB,Não
345311-270,Pinheirinho,MG,PP,Sim
345311-270,Mauricio do Vôlei,MG,PL,Sim
345311-270,Coronel Assis,MT,UNIÃO,Sim
345311-270,Eduardo Bolsonaro,SP,PL,Sim
345311-270,Romero Rodrigues,PB,PSC,Sim
345311-270,Marcelo Álvaro Antônio,MG,PL,Sim
345311-270,Sanderson,RS,PL,Sim
345311-270,Alexandre Guimarães,TO,REPUBLICANOS,Sim
345311-270,Thiago de Joaldo,SE,PP,Sim
345311-270,Valmir Assunção,BA,PT,Não
345311-270,Augusto Coutinho,PE,REPUBLICANOS,Sim
345311-270,Luizianne Lins,CE,PT,Não
345311-270,Joseildo Ramos,BA,PT,Não
345311-270,Bacelar,BA,PV,Não
345311-270,Márcio Marinho,BA,REPUBLICANOS,Sim
345311-270,Mauricio Marcon,RS,PODE,Sim
345311-270,Marco Bertaiolli,SP,PSD,Não
345311-270,Luis Carlos Gomes,RJ,REPUBLICANOS,Sim
345311-270,Gutemberg Reis,RJ,MDB,Não
345311-270,Zé Neto,BA,PT,Não
345311-270,Luiz Couto,PB,PT,Não
345311-270,Nilto Tatto,SP,PT,Não
345311-270,Kim Kataguiri,SP,UNIÃO,Sim
345311-270,Coronel Fernanda,MT,PL,Sim
345311-270,Arthur Oliveira Maia,BA,UNIÃO,Sim
345311-270,Jorge Solla,BA,PT,Não
345311-270,Marco Brasil,PR,PP,Sim
345311-270,Maria do Rosário,RS,PT,Não
345311-270,Kiko Celeguim,SP,PT,Não
345311-270,Fabio Garcia,MT,UNIÃO,Sim
345311-270,Max Lemos,RJ,PDT,Não
345311-270,Ricardo Salles,SP,PL,Sim
345311-270,Erika Hilton,SP,PSOL,Não
345311-270,Newton Cardoso Jr,MG,MDB,Sim
345311-270,Merlong Solano,PI,PT,Não
345311-270,Silvio Costa Filho,PE,REPUBLICANOS,Não
345311-270,Ana Pimentel,MG,PT,Não
345311-270,Coronel Meira,PE,PL,Sim
345311-270,Dr. Luiz Ovando,MS,PP,Sim
345311-270,Natália Bonavides,RN,PT,Não
345311-270,João Daniel,SE,PT,Não
345311-270,Zé Trovão,SC,PL,Sim
345311-270,Arlindo Chinaglia,SP,PT,Não
345311-270,Silvia Cristina,RO,PL,Sim
345311-270,Lucas Ramos,PE,PSB,Não
345311-270,Paulo Magalhães,BA,PSD,Sim
345311-270,Capitão Alberto Neto,AM,PL,Sim
345311-270,Tião Medeiros,PR,PP,Sim
345311-270,Josias Gomes,BA,PT,Não
345311-270,José Rocha,BA,UNIÃO,Sim
345311-270,Pedro Westphalen,RS,PP,Sim
345311-270,Carlos Veras,PE,PT,Não
345311-270,Nicoletti,RR,UNIÃO,Sim
345311-270,Alfredo Gaspar,AL,UNIÃO,Sim
345311-270,Luiz Carlos Busato,RS,UNIÃO,Sim
345311-270,Fernanda Pessoa,CE,UNIÃO,Sim
345311-270,Amaro Neto,ES,REPUBLICANOS,Sim
345311-270,Julio Lopes,RJ,PP,Sim
345311-270,Paulo Azi,BA,UNIÃO,Sim
345311-270,Luciano Ducci,PR,PSB,Sim
345311-270,Delegado Marcelo Freitas,MG,UNIÃO,Sim
345311-270,Átila Lira,PI,PP,Sim
345311-270,Marx Beltrão,AL,PP,Sim
345311-270,Reinhold Stephanes,PR,PSD,Sim
345311-270,Rogério Correia,MG,PT,Não
345311-270,Sâmia Bomfim,SP,PSOL,Não
345311-270,Dr. Zacharias Calil,GO,UNIÃO,Sim
345311-270,Paulo Guedes,MG,PT,Não
345311-270,Pastor Gil,MA,PL,Sim
345311-270,Guilherme Boulos,SP,PSOL,Não
345311-270,Alberto Fraga,DF,PL,Sim
345311-270,Jandira Feghali,RJ,PCdoB,Não
345311-270,Lucas Redecker,RS,PSDB,Sim
345311-270,Pr. Marco Feliciano,SP,PL,Sim
345311-270,Alceu Moreira,RS,MDB,Sim
345311-270,Caroline de Toni,SC,PL,Sim
345311-270,Arthur Lira,AL,PP,Artigo 17
2438467-47,Fábio Macedo,MA,PODE,Sim
2438467-47,Aureo Ribeiro,RJ,SOLIDARIEDADE,Sim
2438467-47,Marco Brasil,PR,PP,Sim
2438467-47,Reginaldo Lopes,MG,PT,Sim
2438467-47,Henderson Pinto,PA,MDB,Sim
2438467-47,Aluisio Mendes,MA,REPUBLICANOS,Não
2438467-47,Márcio Biolchi,RS,MDB,Sim
2438467-47,Soraya Santos,RJ,PL,Não
2438467-47,Odair Cunha,MG,PT,Sim
2438467-47,Duarte Jr.,MA,PSB,Sim
2438467-47,Marcelo Moraes,RS,PL,Não
2438467-47,Augusto Coutinho,PE,REPUBLICANOS,Sim
2438467-47,Marx Beltrão,AL,PP,Sim
2438467-47,Aliel Machado,PR,PV,Sim
2438467-47,Júnior Mano,CE,PSB,Sim
2438467-47,Fernanda Pessoa,CE,UNIÃO,Sim
2438467-47,Danilo Forte,CE,UNIÃO,Sim
2438467-47,Diego Andrade,MG,PSD,Sim
2438467-47,Cobalchini,SC,MDB,Não
2438467-47,Rubens Pereira Júnior,MA,PT,Sim
2438467-47,Hugo Leal,RJ,PSD,Sim
2438467-47,Greyce Elias,MG,AVANTE,Sim
2438467-47,Magda Mofatto,GO,PRD,Não
2438467-47,Coronel Ulysses,AC,UNIÃO,Não
2438467-47,Eduardo Velloso,AC,UNIÃO,Não
2438467-47,Fernando Mineiro,RN,PT,Sim
2438467-47,Fred Costa,MG,PRD,Sim
2438467-47,Eli Borges,TO,PL,Não
2438467-47,Arthur Oliveira Maia,BA,UNIÃO,Sim
2438467-47,Dilvanda Faro,PA,PT,Sim
2438467-47,Jefferson Campos,SP,PL,Não
2438467-47,Marcos Pollon,MS,PL,Não
2438467-47,Fausto Pinato,SP,PP,Sim
2438467-47,Da Vitoria,ES,PP,Não
2438467-47,Evair Vieira de Melo,ES,PP,Não
2438467-47,José Airton Félix Cirilo,CE,PT,Sim
2438467-47,João Carlos Bacelar,BA,PL,Sim
2438467-47,Cleber Verde,MA,MDB,Sim
2438467-47,João Cury,SP,MDB,Sim
2438467-47,Vinicius Gurgel,AP,PL,Não
2438467-47,Keniston Braga,PA,MDB,Sim
2438467-47,Paulão,AL,PT,Sim
2438467-47,André Ferreira,PE,PL,Não
2438467-47,Castro Neto,PI,PSD,Sim
2438467-47,Dal Barreto,BA,UNIÃO,Sim
2438467-47,Wilson Santiago,PB,REPUBLICANOS,Sim
2438467-47,Alex Santana,BA,REPUBLICANOS,Sim
2438467-47,Euclydes Pettersen,MG,REPUBLICANOS,Sim
2438467-47,Merlong Solano,PI,PT,Sim
2438467-47,Antônia Lúcia,AC,REPUBLICANOS,Sim
2438467-47,Roberto Duarte,AC,REPUBLICANOS,Não
2438467-47,Felipe Becari,SP,UNIÃO,Sim
2438467-47,Geraldo Mendes,PR,UNIÃO,Sim
2438467-47,Igor Timo,MG,PSD,Sim
2438467-47,André Fernandes,CE,PL,Não
2438467-47,Dimas Fabiano,MG,PP,Sim
2438467-47,Detinha,MA,PL,Não
2438467-47,Geovania de Sá,SC,PSDB,Não
2438467-47,Josimar Maranhãozinho,MA,PL,Não
2438467-47,Flávio Nogueira,PI,PT,Sim
2438467-47,Neto Carletto,BA,PP,Sim
2438467-47,Carlos Henrique Gaguim,TO,UNIÃO,Sim
2438467-47,AJ Albuquerque,CE,PP,Sim
2438467-47,Valmir Assunção,BA,PT,Sim
2438467-47,Duda Ramos,RR,MDB,Sim
2438467-47,Samuel Viana,MG,REPUBLICANOS,Sim
2438467-47,Rui Falcão,SP,PT,Sim
2438467-47,Eduardo Bolsonaro,SP,PL,Não
2438467-47,Delegado Caveira,PA,PL,Não
2438467-47,Lucio Mosquini,RO,MDB,Não
2438467-47,Vicentinho,SP,PT,Sim
2438467-47,Reinhold Stephanes,PR,PSD,Não
2438467-47,Maurício Carvalho,RO,UNIÃO,Não
2438467-47,Zé Vitor,MG,PL,Não
2438467-47,Emanuel Pinheiro Neto,MT,MDB,Sim
2438467-47,Silvye Alves,GO,UNIÃO,Não
2438467-47,Dr. Ismael Alexandrino,GO,PSD,Sim
2438467-47,Carlos Chiodini,SC,MDB,Não
2438467-47,Vitor Lippi,SP,PSDB,Sim
2438467-47,Daniela do Waguinho,RJ,UNIÃO,Sim
2438467-47,André Janones,MG,AVANTE,Sim
2438467-47,Junior Lourenço,MA,PL,Sim
2438467-47,Dani Cunha,RJ,UNIÃO,Sim
2438467-47,Rodrigo Gambale,SP,PODE,Sim
2438467-47,Lincoln Portela,MG,PL,Não
2438467-47,Hercílio Coelho Diniz,MG,MDB,Sim
2438467-47,Rosangela Moro,SP,UNIÃO,Não
2438467-47,Leonardo Monteiro,MG,PT,Sim
2438467-47,Robério Monteiro,CE,PDT,Sim
2438467-47,Roberta Roma,BA,PL,Não
2438467-47,Daniel Trzeciak,RS,PSDB,Sim
2438467-47,Stefano Aguiar,MG,PSD,Sim
2438467-47,Paulo Guedes,MG,PT,Sim
2438467-47,Dr. Frederico,MG,PRD,Não
2438467-47,Osmar Terra,RS,MDB,Não
2438467-47,Damião Feliciano,PB,UNIÃO,Sim
2438467-47,Afonso Hamm,RS,PP,Sim
2438467-47,Aguinaldo Ribeiro,PB,PP,Sim
2438467-47,Sanderson,RS,PL,Não
2438467-47,Junio Amaral,MG,PL,Não
