id_votacao,id_dep,nome,uf,partido,voto
2220292-229,74043,Wellington Roberto,PB,PL,Não
2220292-229,74253,Julio Lopes,RJ,PP,Não
2220292-229,204432,Marina Santos,PI,SOLIDARIEDADE,Sim
2220292-229,204572,Capitão Alberto Neto,AM,REPUBLICANOS,Sim
2220292-229,141398,Carlos Zarattini,SP,PT,Não
2220292-229,178983,Marcio Alvino,SP,PL,Não
2220292-229,204453,Natália Bonavides,RN,PT,Não
2220292-229,74848,Jandira Feghali,RJ,PCdoB,Não
2220292-229,133439,André Figueiredo,CE,PDT,Não
2220292-229,179587,Major Vitor Hugo,GO,PSL,Sim
2220292-229,193726,Paulo Eduardo Martins,PR,PSC,Sim
2220292-229,204516,Alexis Fonteyne,SP,NOVO,Sim
2220292-229,205865,Reinhold Stephanes Junior,PR,PSD,Sim
2220292-229,178829,Capitão Augusto,SP,PL,Sim
2220292-229,73466,Rubens Bueno,PR,CIDADANIA,Não
2220292-229,204365,Gilson Marques,SC,NOVO,Sim
2220292-229,204426,Carlos Veras,PE,PT,Não
2220292-229,204484,General Peternelli,SP,PSL,Sim
2220292-229,204514,Coronel Tadeu,SP,PSL,Sim
2220292-229,178910,Joaquim Passarinho,PA,PSD,Sim
2220292-229,204372,Julio Cesar Ribeiro,DF,REPUBLICANOS,Sim
2220292-229,213762,Carla Dickson,RN,PROS,Sim
2220292-229,178909,Hélio Leite,PA,DEM,Sim
2220292-229,204411,Filipe Barros,PR,PSL,Sim
2220292-229,204487,Capitão Wagner,CE,PROS,Sim
2220292-229,204509,Áurea Carolina,MG,PSOL,Não
2220292-229,204515,André Janones,MG,AVANTE,Não
2220292-229,204526,Luiz Philippe de Orleans e Bragança,SP,PSL,Sim
2220292-229,74057,Alice Portugal,BA,PCdoB,Não
2220292-229,74060,Daniel Almeida,BA,PCdoB,Não
2220292-229,141391,Arnaldo Jardim,SP,CIDADANIA,Não
2220292-229,178825,Leo de Brito,AC,PT,Não
2220292-229,204407,Fernanda Melchionna,RS,PSOL,Não
2220292-229,204507,Carla Zambelli,SP,PSL,Sim
2220292-229,204363,Osires Damaso,TO,PSC,Sim
2220292-229,73701,Benedita da Silva,RJ,PT,Não
2220292-229,204466,Tereza Nelma,AL,PSDB,Não
2220292-229,178896,Newton Cardoso Jr,MG,MDB,Não
2220292-229,160541,Arthur Lira,AL,PP,Artigo 17
2171314-10,204481,Dr. Jaziel,CE,PL,Não
2171314-10,160534,Lauriete,ES,PSC,Não
2171314-10,121948,Adriano do Baldy,GO,PP,Sim
2171314-10,204444,Helio Lopes,RJ,UNIÃO,Não
2171314-10,204357,Rose Modesto,MS,PSDB,Não
2171314-10,204556,Marcelo Ramos,AM,PSD,Sim
2171314-10,122974,Pedro Lucas Fernandes,MA,UNIÃO,Não
2171314-10,204378,Coronel Chrisóstomo,RO,PL,Não
2171314-10,160669,Genecias Noronha,CE,PL,Não
2171314-10,204478,Vinicius Farah,RJ,MDB,Sim
2171314-10,204410,Luisa Canziani,PR,PSD,Não
2171314-10,204505,Vavá Martins,PA,REPUBLICANOS,Sim
2171314-10,218245,Jorielson,AP,PL,Não
2171314-10,141555,Vinicius Carvalho,SP,REPUBLICANOS,Sim
2171314-10,160538,Bohn Gass,RS,PT,Sim
2171314-10,204504,Cezinha de Madureira,SP,PSD,Não
2171314-10,141516,Paulo Abi-Ackel,MG,PSDB,Sim
2171314-10,204566,Marreca Filho,MA,PATRIOTA,Não
2171314-10,141508,Mauro Nazif,RO,PSB,Não
2171314-10,160653,Roberto de Lucena,SP,REPUBLICANOS,Sim
2171314-10,178945,Rosangela Gomes,RJ,REPUBLICANOS,Sim
2171314-10,204381,Luis Miranda,DF,REPUBLICANOS,Sim
2171314-10,204557,Sidney Leite,AM,PSD,Sim
2171314-10,141552,Valtenir Pereira,MT,MDB,Sim
2171314-10,141518,Paulinho da Força,SP,SOLIDARIEDADE,Sim
2171314-10,133968,Paulo Ramos,RJ,PDT,Sim
2171314-10,204502,Bozzella,SP,UNIÃO,Sim
2171314-10,204426,Carlos Veras,PE,PT,Sim
2171314-10,74044,Wilson Santiago,PB,REPUBLICANOS,Sim
2171314-10,178956,Mariana Carvalho,RO,PSDB,Não
2171314-10,66179,Norma Ayub,ES,PP,Não
2171314-10,204413,Alcides Rodrigues,GO,PATRIOTA,Não
2171314-10,160639,Professora Dorinha Seabra Rezende,TO,UNIÃO,Sim
2171314-10,74399,Onyx Lorenzoni,RS,PL,Não
2171314-10,160599,Dimas Fabiano,MG,PP,Abstenção
2171314-10,204555,José Ricardo,AM,PT,Sim
2171314-10,204440,Christino Aureo,RJ,PP,Sim
2171314-10,160527,Aguinaldo Ribeiro,PB,PP,Sim
2171314-10,191923,Flávio Nogueira,PI,PT,Sim
2171314-10,178930,Roman,PR,PP,Sim
2171314-10,204550,Júnior Mano,CE,PL,Não
2171314-10,204393,Frei Anastacio Ribeiro,PB,PT,Sim
2171314-10,160517,Paulo Foletto,ES,PSB,Sim
2171314-10,74141,Josias Gomes,BA,PT,Sim
2171314-10,178871,Evair Vieira de Melo,ES,PP,Não
2171314-10,74270,Gilberto Nascimento,SP,PSC,Não
2171314-10,204439,Dr. Leonardo,MT,REPUBLICANOS,Sim
2171314-10,160575,Erika Kokay,DF,PT,Sim
2171314-10,204547,Léo Motta,MG,REPUBLICANOS,Não
2171314-10,74749,Mauro Lopes,MG,MDB,Sim
2171314-10,204554,Abílio Santana,BA,PL,Não
2171314-10,122195,Leonardo Gadelha,PB,PSC,Sim
2171314-10,204498,Olival Marques,PA,MDB,Não
2171314-10,74043,Wellington Roberto,PB,PL,Não
2171314-10,178916,Daniel Coelho,PE,CIDADANIA,Não
2171314-10,204522,Marco Bertaiolli,SP,PSD,Não
2171314-10,204450,Doutor Luizinho,RJ,PP,Não
2171314-10,204405,Liziane Bayer,RS,REPUBLICANOS,Não
2171314-10,204437,Severino Pessoa,AL,MDB,Sim
2171314-10,178977,Eduardo Cury,SP,PSDB,Não
2171314-10,73433,Arlindo Chinaglia,SP,PT,Sim
2171314-10,204515,André Janones,MG,AVANTE,Não
2171314-10,141531,Rodrigo de Castro,MG,UNIÃO,Não
2171314-10,218879,Nelho Bezerra,CE,PROS,Não
2171314-10,204462,Chris Tonietto,RJ,PL,Não
2171314-10,74439,Wolney Queiroz,PE,PDT,Sim
2171314-10,73772,Hermes Parcianello,PR,MDB,Sim
2171314-10,204360,Silvia Cristina,RO,PL,Não
2171314-10,178876,Célio Silveira,GO,MDB,Sim
2171314-10,204471,Mara Rocha,AC,MDB,Não
2171314-10,178882,André Fufuca,MA,PP,Não
2171314-10,204404,Lucas Redecker,RS,PSDB,Não
2171314-10,141513,Bilac Pinto,MG,UNIÃO,Não
2171314-10,204354,Flávia Arruda,DF,PL,Não
2171314-10,204466,Tereza Nelma,AL,PSD,Sim
2171314-10,204576,João Roma,BA,PL,Não
2171314-10,204490,Charlles Evangelista,MG,PP,Não
2171314-10,178836,Alan Rick,AC,UNIÃO,Não
2171314-10,205548,David Miranda,RJ,PDT,Sim
2171314-10,178947,Sóstenes Cavalcante,RJ,PL,Não
2171314-10,204503,Alexandre Padilha,SP,PT,Sim
2171314-10,160556,Padre João,MG,PT,Sim
2171314-10,177282,Subtenente Gonzaga,MG,PSD,Não
2171314-10,178831,André Abdon,AP,PP,Sim
2171314-10,178929,Diego Garcia,PR,REPUBLICANOS,Não
2171314-10,178921,Sebastião Oliveira,PE,AVANTE,Sim
2171314-10,137070,Vicentinho Júnior,TO,PP,Não
2171314-10,204517,Zé Vitor,MG,PL,Não
2171314-10,74459,Átila Lira,PI,PP,Não
2171314-10,68720,Fábio Henrique,SE,UNIÃO,Sim
2171314-10,204499,Cássio Andrade,PA,PSB,Sim
2171314-10,178972,Alex Manente,SP,CIDADANIA,Não
2171314-10,215042,Ricardo da Karol,RJ,PSC,Não
2171314-10,141335,Beto Faro,PA,PT,Sim
2171314-10,160635,Ruy Carneiro,PB,PSDB,Sim
2171314-10,141421,Eduardo da Fonte,PE,PP,Sim
2171314-10,74165,Neucimar Fraga,ES,PP,Não
2171314-10,204438,Sergio Toledo,AL,PL,Não
2171314-10,204419,Glaustin da Fokus,GO,PSC,Não
2171314-10,92102,Leur Lomanto Júnior,BA,UNIÃO,Sim
2171314-10,178997,Moses Rodrigues,CE,MDB,Sim
2171314-10,188097,Merlong Solano,PI,PT,Sim
2171314-10,178857,Jorge Solla,BA,PT,Sim
2171314-10,74156,Leonardo Monteiro,MG,PT,Sim
2171314-10,141523,Raul Henry,PE,MDB,Sim
2171314-10,178970,João Daniel,SE,PT,Sim
2171314-10,74158,Mário Heringer,MG,PDT,Sim
2171314-10,196358,Lourival Gomes,RJ,UNIÃO,Não
2171314-10,143632,Domingos Neto,CE,PSD,Sim
2171314-10,141372,Aelton Freitas,MG,PP,Não
2171314-10,73808,Sérgio Brito,BA,PSD,Sim
2171314-10,178901,Tereza Cristina,MS,PP,Sim
2171314-10,160619,José Nunes,BA,PSD,Sim
2171314-10,178994,Dulce Miranda,TO,MDB,Sim
2171314-10,73943,Perpétua Almeida,AC,PCdoB,Sim
2171314-10,204435,Jesus Sérgio,AC,PDT,Sim
2171314-10,204475,Ottaci Nascimento,RR,SOLIDARIEDADE,Sim
2171314-10,204486,Mauro Benevides Filho,CE,PDT,Sim
2171314-10,204560,Adolfo Viana,BA,PSDB,Sim
2171314-10,160511,Alessandro Molon,RJ,PSB,Sim
2171314-10,164359,Delegado Waldir,GO,UNIÃO,Sim
2171314-10,151208,Laercio Oliveira,SE,PP,Não
2171314-10,178873,Helder Salomão,ES,PT,Sim
2171314-10,141450,Hugo Leal,RJ,PSD,Sim
2171314-10,204446,Professor Joziel,RJ,UNIÃO,Não
2171314-10,204356,Amaro Neto,ES,REPUBLICANOS,Não
2171314-10,132504,Enio Verri,PR,PT,Sim
2171314-10,178992,Vitor Lippi,SP,PSDB,Sim
2171314-10,204488,Célio Studart,CE,PSD,Sim
2171314-10,204412,Dr. Zacharias Calil,GO,UNIÃO,Não
2171314-10,204428,Marília Arraes,PE,PT,Sim
2171314-10,204558,Marcelo Nilo,BA,REPUBLICANOS,Sim
2171314-10,204448,Luiz Antônio Corrêa,RJ,PP,Sim
2171314-10,204531,Capitão Derrite,SP,PL,Não
2171314-10,178843,Marx Beltrão,AL,PP,Não
2171314-10,204449,Nelson Barbudo,MT,PL,Não
2171314-10,178887,Rubens Pereira Júnior,MA,PT,Sim
2171314-10,73486,Pompeo de Mattos,RS,PDT,Sim
2171314-10,160510,Luis Tibé,MG,AVANTE,Sim
2171314-10,213762,Carla Dickson,RN,PROS,Sim
2171314-10,150418,Márcio Marinho,BA,REPUBLICANOS,Sim
2171314-10,160512,Aureo Ribeiro,RJ,SOLIDARIEDADE,Sim
2171314-10,204359,Léo Moraes,RO,PODE,Não
2171314-10,160553,Antonio Brito,BA,PSD,Sim
2171314-10,108338,Jaqueline Cassol,RO,PP,Não
2171314-10,204368,Fabio Schiochet,SC,UNIÃO,Não
2171314-10,204451,Delegado Antônio Furtado,RJ,UNIÃO,Não
2171314-10,74052,Bosco Costa,SE,PL,Não
2171314-10,178963,Covatti Filho,RS,PP,Não
2171314-10,198197,Greyce Elias,MG,AVANTE,Não
2171314-10,160665,Augusto Coutinho,PE,REPUBLICANOS,Sim
2171314-10,204464,Talíria Petrone,RJ,PSOL,Sim
2171314-10,74159,Odair Cunha,MG,PT,Sim
2171314-10,178952,Walter Alves,RN,MDB,Sim
2171314-10,198783,Emanuel Pinheiro Neto,MT,MDB,Sim
2171314-10,74283,Vicentinho,SP,PT,Sim
2171314-10,204544,Alexandre Frota,SP,PSDB,Não
2171314-10,90201,Pedro Augusto Bezerra,CE,PTB,Sim
2171314-10,178920,Ricardo Teobaldo,PE,PODE,Sim
2171314-10,204416,Sanderson,RS,PL,Não
2171314-10,204423,André Ferreira,PE,PSC,Não
2171314-10,141488,Paulo Teixeira,SP,PT,Sim
2171314-10,74366,João Campos,GO,REPUBLICANOS,Não
2171314-10,160570,Jerônimo Goergen,RS,PP,Não
2171314-10,160600,Arthur Oliveira Maia,BA,UNIÃO,Não
2171314-10,205550,Jorge Braz,RJ,REPUBLICANOS,Sim
2171314-10,204441,Otoni de Paula,RJ,MDB,Não
2171314-10,204476,Chiquinho Brazão,RJ,AVANTE,Sim
2171314-10,204355,Da Vitória,ES,PP,Não
2171314-10,204538,Paulo Bengtson,PA,PTB,Não
2171314-10,204391,José Nelto,GO,PODE,Sim
2171314-10,204461,Paulo Ganime,RJ,NOVO,Não
2171314-10,204549,AJ Albuquerque,CE,PP,Não
2171314-10,218741,Patrick Dorneles,PB,PSD,Não
2171314-10,74398,Maria do Rosário,RS,PT,Sim
2171314-10,178825,Leo de Brito,AC,PT,Sim
2171314-10,178866,Luizianne Lins,CE,PT,Sim
2171314-10,92172,Milton Coelho,PE,PSB,Sim
2171314-10,115746,Gelson Azevedo,RJ,PL,Não
2171314-10,204512,Delegado Marcelo Freitas,MG,UNIÃO,Não
2171314-10,204383,Professor Israel Batista,DF,PV,Não
2171314-10,178939,Clarissa Garotinho,RJ,PROS,Não
2171314-10,204361,Carlos Chiodini,SC,MDB,Não
2171314-10,160552,Danrlei de Deus Hinterholz,RS,PSD,Sim
2171314-10,193726,Paulo Eduardo Martins,PR,PL,Não
2171314-10,160641,Professora Marcivania,AP,PCdoB,Sim
2171314-10,204418,Luizão Goulart,PR,SOLIDARIEDADE,Sim
2171314-10,160592,Zeca Dirceu,PR,PT,Sim
2171314-10,178962,Carlos Gomes,RS,REPUBLICANOS,Sim
2171314-10,204375,Leda Sadala,AP,AVANTE,Sim
2171314-10,204430,Margarete Coelho,PI,PP,Sim
2171314-10,141391,Arnaldo Jardim,SP,CIDADANIA,Não
2171314-10,160642,Pastor Eurico,PE,PL,Não
2171314-10,204373,Hélio Costa,SC,PSD,Não
2171314-10,204569,Delegado Pablo,AM,UNIÃO,Não
2171314-10,74554,José Rocha,BA,PL,Não
2171314-10,141459,João Maia,RN,PL,Não
2171314-10,160651,Rogério Peninha Mendonça,SC,MDB,Não
2171314-10,73482,Henrique Fontana,RS,PT,Sim
2171314-10,141553,Vanderlei Macris,SP,PSDB,Sim
2171314-10,157130,Túlio Gadêlha,PE,REDE,Sim
2171314-10,160508,Afonso Florence,BA,PT,Sim
2171314-10,160758,Domingos Sávio,MG,PL,Não
2171314-10,204480,Rogério Correia,MG,PT,Sim
2171314-10,166402,Magda Mofatto,GO,PL,Não
2171314-10,204406,Pedro Westphalen,RS,PP,Não
2171314-10,62881,Danilo Forte,CE,PSDB,Não
2171314-10,178922,Tadeu Alencar,PE,PSB,Sim
2171314-10,204364,Eli Borges,TO,SOLIDARIEDADE,Não
2171314-10,160535,Marcon,RS,PT,Sim
2171314-10,204372,Julio Cesar Ribeiro,DF,REPUBLICANOS,Sim
2171314-10,74400,Paulo Pimenta,RS,PT,Sim
2171314-10,178985,Miguel Lombardi,SP,PL,Não
2171314-10,179001,Márcio Biolchi,RS,MDB,Sim
2171314-10,204369,Caroline de Toni,SC,PL,Não
2171314-10,122158,Pedro Paulo,RJ,PSD,Sim
2171314-10,204562,Edilázio Júnior,MA,PSD,Sim
2171314-10,74478,Luciano Bivar,PE,UNIÃO,Sim
2171314-10,178858,Mário Negromonte Jr.,BA,PP,Sim
2171314-10,204497,Júnior Ferrari,PA,PSD,Não
2171314-10,204530,Rodrigo Agostinho,SP,PSB,Sim
2171314-10,178961,Shéridan,RR,PSDB,Sim
2171314-10,171623,Fabio Reis,SE,PSD,Sim
2171314-10,205476,Charles Fernandes,BA,PSD,Sim
2171314-10,204500,Eduardo Costa,PA,PSD,Sim
2171314-10,204528,Adriana Ventura,SP,NOVO,Não
2171314-10,215045,Pedro Augusto Palareti,RJ,PP,Sim
2171314-10,204380,Celina Leão,DF,PP,Sim
2171314-10,178889,Zé Carlos,MA,PT,Sim
2171314-10,204351,Dr. Luiz Ovando,MS,PP,Não
2171314-10,204494,Fred Costa,MG,PATRIOTA,Não
2171314-10,74356,Silas Câmara,AM,REPUBLICANOS,Não
2171314-10,160604,Pedro Uczai,SC,PT,Sim
2171314-10,204353,Aline Gurgel,AP,REPUBLICANOS,Sim
2171314-10,178888,Victor Mendes,MA,MDB,Sim
2171314-10,204434,Dra. Vanda Milani,AC,SOLIDARIEDADE,Não
2171314-10,152605,Glauber Braga,RJ,PSOL,Sim
2171314-10,74655,Eduardo Barbosa,MG,PSDB,Sim
2171314-10,160518,Weliton Prado,MG,PROS,Não
2171314-10,204482,Euclydes Pettersen,MG,PSC,Não
2171314-10,204513,Guiga Peixoto,SP,UNIÃO,Não
2171314-10,204362,Ricardo Guidi,SC,PSD,Não
2171314-10,204453,Natália Bonavides,RN,PT,Sim
2171314-10,152610,Roberto Alves,SP,REPUBLICANOS,Sim
2171314-10,204474,Juarez Costa,MT,MDB,Sim
2171314-10,204366,Rodrigo Coelho,SC,PODE,Não
2171314-10,204477,Felício Laterça,RJ,PP,Não
2171314-10,204539,Hercílio Coelho Diniz,MG,MDB,Não
2171314-10,74161,Reginaldo Lopes,MG,PT,Sim
2171314-10,204506,Marcos Pereira,SP,REPUBLICANOS,Sim
2171314-10,74075,Elcione Barbalho,PA,MDB,Sim
2171314-10,118594,Marcelo Squassoni,SP,REPUBLICANOS,Sim
2171314-10,178925,Rejane Dias,PI,PT,Sim
2171314-10,204403,Marlon Santos,RS,PL,Não
2171314-10,204458,Major Fabiana,RJ,PL,Não
2171314-10,204567,Raimundo Costa,BA,PODE,Sim
2171314-10,204415,Nereu Crispim,RS,PSD,Sim
2171314-10,204564,Igor Kannário,BA,UNIÃO,Sim
2171314-10,204571,Alex Santana,BA,REPUBLICANOS,Sim
2171314-10,160558,Paulo Freire Costa,SP,PL,Não
2171314-10,178993,Carlos Henrique Gaguim,TO,UNIÃO,Não
2171314-10,74090,Átila Lins,AM,PSD,Sim
2171314-10,81055,Márcio Jerry,MA,PCdoB,Sim
2171314-10,160666,Félix Mendonça Júnior,BA,PDT,Sim
2171314-10,74160,Patrus Ananias,MG,PT,Sim
2171314-10,141427,Fábio Ramalho,MG,MDB,Sim
2171314-10,178879,Lucas Vergilio,GO,SOLIDARIEDADE,Sim
2171314-10,197438,Tito,BA,AVANTE,Não
2171314-10,204518,Dr. Frederico,MG,PATRIOTA,Não
2171314-10,73441,Celso Russomanno,SP,REPUBLICANOS,Não
2171314-10,74467,Damião Feliciano,PB,PDT,Sim
2171314-10,178931,Luciano Ducci,PR,PSB,Sim
2171314-10,178946,Soraya Santos,RJ,PL,Não
2171314-10,204352,Camilo Capiberibe,AP,PSB,Sim
2171314-10,209189,Joseildo Ramos,BA,PT,Sim
2171314-10,215044,Vivi Reis,PA,PSOL,Sim
2171314-10,73531,Ivan Valente,SP,PSOL,Sim
2171314-10,74419,Gonzaga Patriota,PE,PSB,Sim
2171314-10,204436,Isnaldo Bulhões Jr.,AL,MDB,Sim
2171314-10,204484,General Peternelli,SP,UNIÃO,Não
2171314-10,204509,Áurea Carolina,MG,PSOL,Sim
2171314-10,204563,Josimar Maranhãozinho,MA,PL,Não
2171314-10,160559,Alceu Moreira,RS,MDB,Sim
